APT,DATE,PHASE,N_VALID,N_VALID_MONTH,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
SBCG,2025-12-11,DEP,11,417,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,1,0,2
SBCG,2025-12-12,ARR,15,418,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,4,1,1,0,0,3
SBCG,2025-12-12,DEP,14,417,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,1,1,0,1,0,0,1,2
SBCG,2025-12-13,ARR,13,418,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,1,1,0,0,0,0,0,0,3
SBCG,2025-12-13,DEP,13,417,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,1,1,0,0,0,0,0,2,1
SBCG,2025-12-14,ARR,11,418,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,0,1,0,0,0,0,2
SBCG,2025-12-14,DEP,13,417,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,0,1,0,0,1,0,3
SBCG,2025-12-15,ARR,14,418,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,1,1,1,1,0,0,0,0,0,1
SBCG,2025-12-15,DEP,12,417,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,0,0,0,0,0,0,0,1
SBCG,2025-12-16,ARR,13,418,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,3,1,0,0,0,0,2
SBCG,2025-12-16,DEP,13,417,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,1,2,1,0,0,0,0,2
SBCG,2025-12-17,ARR,13,418,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,1,1,0,0,0,0,1,2
SBCG,2025-12-17,DEP,12,417,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,2,0,0,0,0,0,0,1
SBCG,2025-12-18,ARR,13,418,0,0,0,0,0,0,0,0,0,0,2,1,0,4,3,1,2,0,0,0,0,0,0,0,0,0
SBCG,2025-12-18,DEP,14,417,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,2,0,0,0,0,0,0,0,0,0,0
SBCG,2025-12-19,ARR,14,418,0,0,0,0,0,0,0,0,0,0,2,4,1,3,1,1,1,0,1,0,0,0,0,0,0,0
SBCG,2025-12-19,DEP,13,417,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,2,0,1,1,0,0,0,0,0,0,1
SBCG,2025-12-20,ARR,14,418,0,0,0,0,0,0,0,0,2,2,1,1,1,2,2,0,0,1,0,0,1,0,0,0,1,0
SBCG,2025-12-20,DEP,14,417,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,2,0,1,0,0,1,0,0,1,0,0
SBCG,2025-12-21,ARR,12,418,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0
SBCG,2025-12-21,DEP,14,417,0,0,0,0,0,0,0,0,0,1,1,3,2,4,0,0,0,0,0,2,0,0,1,0,0,0
SBCG,2025-12-22,ARR,16,418,0,0,0,0,0,0,0,0,0,1,1,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0
SBCG,2025-12-22,DEP,14,417,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,1,1,0,0,1,0,0,0,0,0,0
SBCG,2025-12-23,ARR,13,418,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,2,1,2,0,0,0,0,0,0,0,0
SBCG,2025-12-23,DEP,14,417,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,2,0,0,1,0,0,0,0,0,0,1
SBCG,2025-12-24,ARR,10,418,0,0,0,0,0,0,1,0,0,1,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0
SBCG,2025-12-24,DEP,10,417,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0
SBCG,2025-12-25,ARR,10,418,0,0,0,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0
SBCG,2025-12-25,DEP,10,417,0,0,0,0,0,0,0,0,0,1,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
SBCG,2025-12-26,ARR,14,418,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,1,0,0,0,0,1,0,0,0,0
SBCG,2025-12-26,DEP,13,417,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,0,0,0,1,0,0,1,0,0,0,0
SBCG,2025-12-27,ARR,14,418,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,1,0,0,0,0,0,0,2,1,2
SBCG,2025-12-27,DEP,14,417,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,2
SBCG,2025-12-28,ARR,12,418,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0
SBCG,2025-12-28,DEP,14,417,0,0,0,0,0,0,0,0,0,1,4,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0
SBCG,2025-12-29,ARR,16,418,0,0,0,0,0,0,0,0,0,0,3,4,2,2,1,0,1,1,0,2,0,0,0,0,0,0
SBCG,2025-12-29,DEP,14,417,0,0,0,0,0,0,0,0,0,2,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0
SBCG,2025-12-30,ARR,13,418,0,0,0,0,0,0,0,0,0,1,1,3,1,2,2,1,1,0,1,0,0,0,0,0,0,0
SBCG,2025-12-30,DEP,14,417,0,0,0,0,0,0,0,0,0,0,4,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0
SBCG,2025-12-31,ARR,10,418,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,1,0,2,0,0,0,0,0,0,0
SBCG,2025-12-31,DEP,11,417,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0
SBCR,2025-01-02,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-02,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SBCR,2025-01-05,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-05,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-07,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SBCR,2025-01-07,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SBCR,2025-01-09,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-09,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-12,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-12,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-14,ARR,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-14,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-16,ARR,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-16,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-19,ARR,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-19,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-21,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-21,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-23,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-23,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-26,ARR,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-26,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-28,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-01-28,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-01-30,ARR,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-01-30,DEP,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBCR,2025-02-03,ARR,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-03,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-05,ARR,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-05,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-07,ARR,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-07,DEP,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-08,ARR,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-08,DEP,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-10,ARR,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-10,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-12,ARR,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-12,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-14,ARR,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-14,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-15,ARR,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-15,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-17,ARR,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-17,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-19,ARR,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-19,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-21,ARR,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-02-21,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-02-22,ARR,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-22,DEP,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-24,ARR,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-02-24,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-02-26,ARR,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-26,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-28,ARR,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-02-28,DEP,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-01,ARR,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-01,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-03,ARR,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-03,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-05,ARR,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-05,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-07,ARR,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-07,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-08,ARR,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-08,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-10,ARR,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-10,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-12,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-12,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-14,ARR,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-14,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-15,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-15,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-17,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-17,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-19,ARR,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-19,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-21,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-21,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-22,ARR,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-22,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-24,ARR,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-24,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-26,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-26,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-28,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-28,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-29,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-29,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-31,ARR,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-03-31,DEP,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SBCR,2025-04-02,ARR,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-02,DEP,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-04,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-04,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-05,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SBCR,2025-04-05,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBCR,2025-04-07,ARR,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-07,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-09,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-09,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-11,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-11,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-12,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-12,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-14,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-14,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-16,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-16,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SBCR,2025-04-18,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-18,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-19,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-19,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-21,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-21,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-23,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-23,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-25,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-25,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SBCR,2025-04-26,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-26,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-30,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-04-30,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-03,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-03,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-05,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-05-05,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBCR,2025-05-07,ARR,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-07,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-09,ARR,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-09,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-10,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-10,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-12,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBCR,2025-05-12,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBCR,2025-05-14,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-14,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-16,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-16,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-17,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-17,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-19,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-19,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-21,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-21,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-24,ARR,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-24,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-26,ARR,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBCR,2025-05-26,DEP,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
