APT,DATE,PHASE,N_VALID,N_VALID_MONTH,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
SBCF,2023-05-19,ARR,47580,4038,0,0,0,0,0,0,0,2,7,17,23,25,24,18,13,6,3,1,1,1,1,0,0,0,0,3
SBCF,2023-05-19,DEP,47833,4045,0,0,0,0,0,0,0,0,0,0,6,26,53,25,13,10,7,0,1,1,1,0,0,0,1,1
SBCF,2023-05-20,ARR,47580,4038,0,0,0,0,0,0,1,2,10,23,29,28,5,7,6,1,2,0,0,0,0,0,0,1,0,0
SBCF,2023-05-20,DEP,47833,4045,1,0,0,0,0,0,0,0,0,0,8,35,39,13,10,4,0,2,0,1,0,0,0,0,1,0
SBCF,2023-05-21,ARR,47580,4038,0,0,0,0,0,0,0,1,3,11,33,22,15,11,7,7,1,1,2,0,1,0,0,0,0,2
SBCF,2023-05-21,DEP,47833,4045,0,0,0,0,0,0,0,0,0,1,11,28,49,13,5,6,1,2,1,0,1,0,0,0,0,0
SBCF,2023-05-22,ARR,47580,4038,0,0,0,0,0,0,0,1,7,9,39,43,15,9,5,4,2,1,0,1,1,0,0,1,0,0
SBCF,2023-05-22,DEP,47833,4045,0,0,0,0,0,0,0,0,0,0,5,49,48,17,6,4,4,1,1,1,1,0,0,2,0,0
SBCF,2023-05-23,ARR,47580,4038,0,0,0,0,0,0,0,2,7,13,32,16,16,18,7,3,5,3,2,2,4,0,0,0,0,5
SBCF,2023-05-23,DEP,47833,4045,0,0,0,0,0,0,0,0,0,1,5,31,29,22,17,6,2,8,4,2,1,0,0,0,1,5
SBCF,2023-05-24,ARR,47580,4038,0,0,0,0,0,0,1,1,9,15,35,24,16,11,6,5,7,1,0,3,0,1,0,0,0,0
SBCF,2023-05-24,DEP,47833,4045,0,0,0,0,0,0,0,0,0,1,10,44,26,28,5,7,7,5,1,3,0,1,0,0,1,1
SBCF,2023-05-25,ARR,47580,4038,0,0,0,0,0,0,1,2,9,12,31,21,20,10,7,5,6,4,1,0,1,1,1,0,2,3
SBCF,2023-05-25,DEP,47833,4045,0,0,0,0,0,0,0,0,0,0,5,36,38,21,12,4,6,3,2,0,1,0,2,0,1,3
SBCF,2023-05-26,ARR,47580,4038,0,0,0,0,0,0,0,0,5,8,30,23,19,12,12,9,7,4,2,2,0,1,1,1,1,0
SBCF,2023-05-26,DEP,47833,4045,0,0,0,0,0,0,0,0,0,0,9,26,50,23,10,6,4,5,3,0,0,1,0,1,1,0
SBCF,2023-05-27,ARR,47580,4038,0,0,0,0,0,1,1,1,6,10,29,36,8,12,2,2,1,2,1,1,1,0,3,0,1,2
SBCF,2023-05-27,DEP,47833,4045,0,0,0,0,0,0,0,0,0,1,12,48,28,10,3,4,0,3,1,1,0,0,0,0,2,1
SBCF,2023-05-28,ARR,47580,4038,0,0,0,0,0,0,0,3,9,12,35,29,13,5,4,2,0,0,2,0,0,1,0,0,0,1
SBCF,2023-05-28,DEP,47833,4045,0,0,0,0,0,0,0,0,0,0,14,37,36,17,7,4,0,0,1,2,0,0,0,0,0,2
SBCF,2023-05-29,ARR,47580,4038,0,0,0,0,0,0,0,3,13,17,40,22,10,7,7,3,3,1,1,0,0,0,1,1,2,3
SBCF,2023-05-29,DEP,47833,4045,0,0,0,0,0,0,0,0,0,1,7,44,45,13,9,3,1,3,1,0,1,3,1,1,1,0
SBCF,2023-05-30,ARR,47580,4038,0,0,0,1,0,0,1,6,14,21,37,20,17,12,5,3,0,0,1,0,0,0,0,0,0,1
SBCF,2023-05-30,DEP,47833,4045,0,0,0,0,0,0,0,2,0,1,13,59,33,13,8,4,1,2,2,0,1,0,0,0,0,3
SBCF,2023-05-31,ARR,47580,4038,0,0,0,0,0,0,0,0,5,20,38,12,14,12,9,6,2,5,0,1,2,1,0,0,0,1
SBCF,2023-05-31,DEP,47833,4045,0,0,0,0,0,0,0,0,1,0,8,38,40,17,3,7,5,1,3,2,0,0,0,0,0,3
SBCF,2023-06-01,ARR,47580,3791,0,0,0,0,0,0,1,2,12,13,26,25,23,8,6,7,1,0,2,1,2,3,0,1,2,4
SBCF,2023-06-01,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,11,42,31,26,10,6,3,0,1,0,0,0,0,0,1,5
SBCF,2023-06-02,ARR,47580,3791,0,0,0,0,0,1,0,0,1,18,25,25,21,9,14,7,8,2,1,1,0,1,1,0,0,0
SBCF,2023-06-02,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,7,33,58,17,11,7,1,0,1,2,0,0,0,1,0,0
SBCF,2023-06-03,ARR,47580,3791,0,0,0,0,0,1,1,5,8,14,25,20,9,8,8,3,4,3,1,0,0,0,2,1,0,4
SBCF,2023-06-03,DEP,47833,3817,0,0,0,0,0,0,0,0,0,1,14,25,33,14,12,1,3,3,2,0,0,0,1,0,0,4
SBCF,2023-06-04,ARR,47580,3791,0,0,0,0,0,0,1,2,6,14,30,31,16,4,4,1,1,2,1,0,1,0,0,0,0,1
SBCF,2023-06-04,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,13,36,50,6,3,2,2,0,1,1,0,0,0,0,0,2
SBCF,2023-06-05,ARR,47580,3791,0,0,0,0,0,0,1,1,12,12,36,19,18,12,6,6,3,0,1,0,0,1,0,0,1,1
SBCF,2023-06-05,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,13,47,33,18,9,4,6,0,0,0,1,3,1,0,0,0
SBCF,2023-06-06,ARR,47580,3791,0,1,0,0,0,2,0,2,13,18,35,28,18,6,7,1,3,1,2,1,0,0,0,0,0,1
SBCF,2023-06-06,DEP,47833,3817,0,0,0,0,0,0,0,0,0,2,9,43,44,16,7,4,2,3,1,3,0,1,0,0,0,3
SBCF,2023-06-07,ARR,47580,3791,0,0,0,0,0,0,2,6,5,11,30,20,19,11,8,4,4,3,0,5,1,1,1,1,1,2
SBCF,2023-06-07,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,5,36,46,15,3,9,4,3,3,2,1,1,1,0,1,3
SBCF,2023-06-08,ARR,47580,3791,0,0,0,0,0,0,1,3,10,14,22,23,16,9,6,4,1,1,2,0,0,2,0,0,0,3
SBCF,2023-06-08,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,10,30,39,15,7,6,2,0,1,0,1,0,1,0,1,3
SBCF,2023-06-09,ARR,47580,3791,0,0,0,0,0,1,2,4,15,13,23,14,4,4,2,0,1,0,0,0,0,0,0,0,0,1
SBCF,2023-06-09,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,16,36,19,8,4,1,0,1,0,0,1,0,0,0,0,0
SBCF,2023-06-10,ARR,47580,3791,0,0,0,0,0,0,0,4,9,11,23,18,8,7,4,2,0,0,0,0,0,1,0,0,1,1
SBCF,2023-06-10,DEP,47833,3817,0,0,0,0,0,0,1,0,1,1,8,30,31,9,1,1,0,0,0,0,0,0,0,1,0,2
SBCF,2023-06-11,ARR,47580,3791,0,0,0,0,0,0,3,1,3,10,19,23,8,5,8,7,5,7,1,3,1,2,1,3,0,2
SBCF,2023-06-11,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,10,28,28,12,6,8,3,8,3,2,1,1,3,2,1,3
SBCF,2023-06-12,ARR,47580,3791,0,0,0,0,0,0,0,2,7,6,25,27,21,16,9,5,7,2,2,2,2,2,0,1,0,3
SBCF,2023-06-12,DEP,47833,3817,0,0,0,0,0,0,0,0,0,1,4,26,36,23,9,13,7,5,1,2,4,1,0,3,0,2
SBCF,2023-06-13,ARR,47580,3791,0,0,0,0,0,0,0,2,4,12,32,15,21,11,11,4,1,4,5,0,2,0,0,2,1,8
SBCF,2023-06-13,DEP,47833,3817,0,0,0,0,0,0,0,0,0,2,5,19,42,23,13,8,5,5,3,0,0,1,2,0,1,9
SBCF,2023-06-14,ARR,47580,3791,0,0,0,0,0,1,1,3,7,17,25,16,18,16,5,6,3,4,2,2,0,2,0,2,0,3
SBCF,2023-06-14,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,8,29,35,18,10,11,8,5,3,1,1,0,0,1,0,4
SBCF,2023-06-15,ARR,47580,3791,0,0,0,0,0,1,2,0,7,18,18,18,13,11,8,6,7,3,5,2,2,2,4,2,2,2
SBCF,2023-06-15,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,5,34,37,23,13,9,4,5,3,1,3,0,0,0,1,1
SBCF,2023-06-16,ARR,47580,3791,0,0,0,0,1,0,0,1,7,7,17,13,17,14,15,7,7,3,6,5,4,5,1,0,1,9
SBCF,2023-06-16,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,8,10,34,17,8,18,8,8,3,5,5,5,2,2,2,8
SBCF,2023-06-17,ARR,47580,3791,0,0,0,0,0,0,1,2,9,6,15,18,17,8,8,10,2,1,5,4,3,2,1,3,1,3
SBCF,2023-06-17,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,7,21,21,20,9,11,4,2,3,5,1,1,0,0,0,6
SBCF,2023-06-18,ARR,47580,3791,0,0,0,0,0,1,2,0,5,4,13,16,8,8,9,1,4,5,1,2,2,2,2,0,0,14
SBCF,2023-06-18,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,4,24,21,12,5,8,2,6,1,3,3,4,3,2,2,14
SBCF,2023-06-19,ARR,47580,3791,0,0,0,0,0,0,1,3,6,17,32,19,17,13,3,3,5,1,2,4,0,0,0,0,1,4
SBCF,2023-06-19,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,8,40,42,16,8,2,3,2,2,1,0,0,0,0,0,5
SBCF,2023-06-20,ARR,47580,3791,0,0,0,0,0,0,0,4,11,7,37,23,9,7,9,6,4,1,1,0,1,1,2,1,0,5
SBCF,2023-06-20,DEP,47833,3817,0,0,0,0,0,0,0,0,1,1,11,35,41,20,8,1,3,3,2,1,0,1,1,1,1,4
SBCF,2023-06-21,ARR,47580,3791,0,0,0,0,0,0,0,1,8,12,35,28,15,11,3,6,2,6,0,1,1,0,0,1,1,3
SBCF,2023-06-21,DEP,47833,3817,0,0,0,0,0,0,0,0,0,1,8,37,42,18,7,6,3,0,1,2,0,1,0,0,0,3
SBCF,2023-06-22,ARR,47580,3791,0,0,0,0,0,0,1,5,8,7,16,20,20,16,11,6,7,3,1,1,0,0,0,1,0,3
SBCF,2023-06-22,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,7,32,36,22,13,6,6,3,1,0,0,1,0,0,0,2
SBCF,2023-06-23,ARR,47580,3791,0,0,0,0,0,0,1,2,4,12,22,21,22,18,9,5,5,4,3,2,4,0,1,0,1,2
SBCF,2023-06-23,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,3,28,45,17,14,7,7,3,6,3,2,0,1,0,0,3
SBCF,2023-06-24,ARR,47580,3791,0,0,1,0,0,0,0,4,8,8,19,36,9,10,5,4,3,2,2,2,2,0,1,0,0,7
SBCF,2023-06-24,DEP,47833,3817,0,0,0,0,1,0,0,0,0,1,7,19,34,17,9,6,2,2,3,4,1,3,0,1,0,4
SBCF,2023-06-25,ARR,47580,3791,1,0,0,0,0,0,0,2,9,12,32,17,21,10,2,5,0,2,0,0,1,1,0,0,0,2
SBCF,2023-06-25,DEP,47833,3817,0,0,0,0,0,0,0,0,1,0,10,33,44,11,3,6,2,2,1,1,1,1,0,0,0,4
SBCF,2023-06-26,ARR,47580,3791,1,0,0,0,0,1,0,1,8,10,45,31,13,11,3,4,4,1,1,0,1,0,0,1,0,5
SBCF,2023-06-26,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,6,51,51,16,2,3,0,2,1,1,4,0,0,1,0,4
SBCF,2023-06-27,ARR,47580,3791,0,0,0,0,0,0,1,0,8,9,36,36,15,14,9,3,2,0,0,1,1,0,0,1,1,2
SBCF,2023-06-27,DEP,47833,3817,0,0,0,0,0,0,0,0,1,0,11,44,53,20,5,1,1,0,1,0,1,0,0,0,0,1
SBCF,2023-06-28,ARR,47580,3791,0,0,0,0,0,0,0,0,5,14,34,27,22,14,4,3,1,2,1,1,1,0,0,0,1,1
SBCF,2023-06-28,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,8,47,34,19,3,6,2,3,3,0,1,1,0,1,0,4
SBCF,2023-06-29,ARR,47580,3791,0,0,0,0,0,0,1,2,8,8,45,15,16,9,8,7,5,1,2,1,0,2,0,0,0,2
SBCF,2023-06-29,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,11,48,42,15,6,5,4,2,1,0,0,0,1,0,0,1
SBCF,2023-06-30,ARR,47580,3791,0,0,0,0,0,1,0,1,3,6,32,25,22,11,10,9,3,5,2,1,1,4,0,0,0,4
SBCF,2023-06-30,DEP,47833,3817,0,0,0,0,0,0,0,0,0,0,10,23,54,19,12,4,4,4,4,2,0,4,0,0,0,1
SBCF,2023-07-01,ARR,47580,4168,0,0,0,1,0,1,2,4,3,9,25,26,21,8,4,4,5,1,3,0,1,1,1,0,0,2
SBCF,2023-07-01,DEP,47833,4182,0,0,0,0,0,0,0,0,0,1,10,36,28,14,10,6,1,1,3,0,0,2,0,0,2,3
SBCF,2023-07-02,ARR,47580,4168,0,0,0,0,1,1,2,5,11,6,21,18,14,17,4,8,2,1,7,2,0,0,1,0,0,1
SBCF,2023-07-02,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,10,34,35,15,8,6,2,4,2,1,1,0,1,0,0,3
SBCF,2023-07-03,ARR,47580,4168,0,0,0,0,0,1,1,4,5,14,19,35,18,11,10,4,1,0,3,0,0,0,0,1,0,1
SBCF,2023-07-03,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,13,42,39,21,6,3,1,1,0,0,1,1,0,1,0,1
SBCF,2023-07-04,ARR,47580,4168,0,0,0,0,0,0,2,4,20,14,35,19,16,14,4,7,1,2,0,2,1,1,0,0,1,0
SBCF,2023-07-04,DEP,47833,4182,0,0,0,0,0,0,0,0,0,2,12,48,27,19,15,3,4,3,1,2,0,1,1,2,0,3
SBCF,2023-07-05,ARR,47580,4168,0,0,0,0,0,0,1,0,5,17,30,24,23,13,2,4,6,3,3,2,0,0,0,1,0,3
SBCF,2023-07-05,DEP,47833,4182,0,0,0,0,0,0,0,0,0,1,13,29,45,15,11,2,8,6,3,0,2,0,1,0,1,4
SBCF,2023-07-06,ARR,47580,4168,0,0,0,0,0,0,2,4,9,19,33,28,15,13,9,2,2,0,2,0,2,0,0,0,0,0
SBCF,2023-07-06,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,9,42,47,18,10,3,4,2,1,2,0,1,0,0,0,0
SBCF,2023-07-07,ARR,47580,4168,0,0,0,0,0,0,0,2,6,10,21,25,20,9,18,2,6,7,2,1,1,1,1,0,0,5
SBCF,2023-07-07,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,6,24,34,30,16,4,8,2,6,1,2,1,1,0,0,5
SBCF,2023-07-08,ARR,47580,4168,0,0,0,0,0,0,0,4,9,15,23,18,16,15,4,8,4,2,1,0,0,1,1,1,0,5
SBCF,2023-07-08,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,10,27,38,13,9,7,4,2,2,1,1,1,1,0,1,1
SBCF,2023-07-09,ARR,47580,4168,0,0,0,0,0,1,1,5,6,9,24,20,24,8,3,0,1,4,3,3,0,0,0,0,1,4
SBCF,2023-07-09,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,15,29,41,16,10,4,3,2,0,0,1,0,2,2,0,3
SBCF,2023-07-10,ARR,47580,4168,0,0,0,0,0,2,2,2,9,14,33,25,17,14,7,6,2,2,1,1,0,1,0,0,0,3
SBCF,2023-07-10,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,4,32,44,24,12,5,3,6,0,1,0,0,1,0,0,2
SBCF,2023-07-11,ARR,47580,4168,0,0,0,0,0,0,0,6,10,13,32,32,17,7,5,6,2,3,1,2,0,1,0,1,0,2
SBCF,2023-07-11,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,17,50,49,13,2,3,1,0,4,1,1,0,0,0,0,2
SBCF,2023-07-12,ARR,47580,4168,0,0,0,0,0,0,0,1,12,12,34,29,10,9,11,9,3,2,1,1,2,1,1,1,1,2
SBCF,2023-07-12,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,4,30,45,29,10,9,5,5,1,1,0,0,0,1,0,1
SBCF,2023-07-13,ARR,47580,4168,0,0,0,1,0,0,0,4,11,7,24,13,14,12,6,6,6,2,1,2,2,5,1,0,1,12
SBCF,2023-07-13,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,5,20,37,20,10,5,8,4,5,1,4,0,0,2,2,9
SBCF,2023-07-14,ARR,47580,4168,0,0,0,0,0,0,3,2,2,6,23,30,25,11,10,8,2,3,4,2,2,1,0,2,0,7
SBCF,2023-07-14,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,4,11,49,28,15,14,5,6,1,3,1,3,0,2,3,2
SBCF,2023-07-15,ARR,47580,4168,0,0,1,0,0,1,0,2,4,14,24,23,10,10,9,7,5,3,2,0,3,0,0,2,0,7
SBCF,2023-07-15,DEP,47833,4182,0,0,0,0,0,0,0,0,1,0,2,13,25,23,15,10,8,5,6,2,2,2,0,0,0,5
SBCF,2023-07-16,ARR,47580,4168,0,0,0,0,1,0,2,5,8,14,21,23,14,8,5,4,6,0,1,1,2,2,0,1,0,1
SBCF,2023-07-16,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,3,19,31,34,17,11,5,5,1,0,1,2,0,1,0,2
SBCF,2023-07-17,ARR,47580,4168,0,0,0,0,0,1,2,3,8,14,30,27,19,10,7,8,2,1,1,1,1,1,0,1,0,3
SBCF,2023-07-17,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,1,22,42,28,14,7,10,5,2,1,1,2,0,0,2,3
SBCF,2023-07-18,ARR,47580,4168,0,0,0,0,0,2,0,3,6,24,38,23,19,10,5,4,3,3,1,0,1,0,0,0,1,3
SBCF,2023-07-18,DEP,47833,4182,0,0,0,0,0,0,0,0,0,1,2,23,54,22,10,9,7,3,2,4,0,0,0,1,0,3
SBCF,2023-07-19,ARR,47580,4168,0,0,0,0,1,0,0,3,8,10,34,25,15,13,8,6,4,1,2,3,1,0,0,1,0,0
SBCF,2023-07-19,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,4,29,56,20,7,9,3,2,4,2,1,4,1,1,0,1
SBCF,2023-07-20,ARR,47580,4168,0,0,0,0,0,1,2,2,11,11,25,25,13,17,7,7,3,5,1,2,0,1,1,0,2,1
SBCF,2023-07-20,DEP,47833,4182,0,0,0,0,0,0,0,0,0,2,3,27,51,28,5,7,5,4,4,0,0,0,0,0,0,2
SBCF,2023-07-21,ARR,47580,4168,0,0,0,0,0,1,1,1,9,17,33,21,19,19,6,2,7,2,0,1,2,1,0,1,1,4
SBCF,2023-07-21,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,5,19,40,30,14,10,8,7,5,1,0,1,0,0,0,6
SBCF,2023-07-22,ARR,47580,4168,0,0,1,0,1,2,2,2,11,9,35,17,17,16,8,2,1,1,2,0,0,1,0,0,0,3
SBCF,2023-07-22,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,9,31,38,18,13,3,1,2,3,0,0,0,0,0,0,3
SBCF,2023-07-23,ARR,47580,4168,0,0,0,0,1,1,0,1,5,12,23,21,16,16,4,4,4,0,2,1,0,3,0,0,2,2
SBCF,2023-07-23,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,2,25,39,22,13,6,4,5,2,4,1,1,0,0,1,6
SBCF,2023-07-24,ARR,47580,4168,0,0,0,0,0,0,2,0,3,19,28,26,18,11,11,7,1,5,3,3,2,1,1,0,1,0
SBCF,2023-07-24,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,4,26,48,29,11,7,1,6,2,3,2,0,0,1,0,2
SBCF,2023-07-25,ARR,47580,4168,0,0,0,0,0,2,1,3,10,18,37,25,18,17,5,4,4,0,1,1,1,0,0,1,0,1
SBCF,2023-07-25,DEP,47833,4182,0,0,0,0,0,0,0,0,0,1,4,37,54,26,11,4,3,2,0,0,0,1,0,0,0,1
SBCF,2023-07-26,ARR,47580,4168,0,0,0,0,0,0,1,2,7,8,31,29,12,17,9,9,2,6,1,1,2,0,0,2,0,1
SBCF,2023-07-26,DEP,47833,4182,0,0,0,0,0,0,0,0,1,0,9,23,44,28,13,8,1,3,4,1,2,2,1,1,0,0
SBCF,2023-07-27,ARR,47580,4168,0,0,0,0,0,0,0,4,6,17,31,28,23,11,5,5,1,0,0,2,0,0,0,0,1,2
SBCF,2023-07-27,DEP,47833,4182,0,0,0,0,0,0,0,0,1,0,5,37,46,19,11,7,1,1,1,0,0,1,0,0,0,2
SBCF,2023-07-28,ARR,47580,4168,0,0,0,0,0,0,1,1,8,13,28,26,25,10,10,6,3,2,2,0,1,1,2,0,0,2
SBCF,2023-07-28,DEP,47833,4182,0,0,0,0,0,0,0,0,0,1,9,46,40,16,8,12,3,2,2,2,2,0,0,0,2,1
SBCF,2023-07-29,ARR,47580,4168,0,0,0,0,0,0,5,5,10,18,31,16,13,14,5,3,1,3,1,1,1,0,0,0,1,3
SBCF,2023-07-29,DEP,47833,4182,0,0,0,0,0,0,0,0,0,2,11,32,41,14,6,3,5,0,1,1,0,0,0,0,1,3
SBCF,2023-07-30,ARR,47580,4168,0,0,0,0,1,0,1,0,2,12,33,22,15,17,6,6,2,0,1,2,0,0,0,1,0,2
SBCF,2023-07-30,DEP,47833,4182,0,0,0,0,0,0,0,0,0,1,5,25,46,21,12,9,4,5,3,1,0,0,1,0,0,3
SBCF,2023-07-31,ARR,47580,4168,0,0,0,0,0,0,1,2,1,19,19,29,17,12,6,11,2,4,3,2,0,0,2,1,0,5
SBCF,2023-07-31,DEP,47833,4182,0,0,0,0,0,0,0,0,0,0,5,36,35,24,5,7,1,5,5,3,0,0,0,1,0,7
SBCF,2023-08-01,ARR,47580,4015,0,0,0,0,0,0,1,2,5,12,34,23,21,9,11,5,4,3,3,3,1,1,0,0,0,2
SBCF,2023-08-01,DEP,47833,4027,0,0,0,0,0,0,0,0,0,0,11,33,44,20,13,7,3,0,4,1,0,1,0,0,1,0
SBCF,2023-08-02,ARR,47580,4015,0,0,0,0,0,1,1,4,4,12,22,22,26,19,6,4,2,1,0,3,1,1,2,1,0,4
SBCF,2023-08-02,DEP,47833,4027,0,0,0,0,0,0,0,0,0,1,4,31,39,24,8,6,5,4,2,0,5,0,0,1,0,4
SBCF,2023-08-03,ARR,47580,4015,0,0,0,0,0,0,0,3,5,5,21,20,18,12,11,7,6,0,1,4,3,3,0,4,0,3
SBCF,2023-08-03,DEP,47833,4027,0,0,0,0,0,0,0,0,0,1,2,22,38,14,13,6,9,6,2,3,1,0,0,1,2,5
SBCF,2023-08-04,ARR,47580,4015,0,0,0,0,0,1,1,4,8,8,21,20,21,14,10,4,3,4,3,4,4,3,1,0,0,1
SBCF,2023-08-04,DEP,47833,4027,0,0,1,0,0,0,0,0,1,0,6,25,33,16,12,12,7,3,7,5,5,1,1,0,0,0
SBCF,2023-08-05,ARR,47580,4015,0,0,1,1,0,0,2,3,12,12,24,21,15,9,8,3,6,0,0,0,0,0,0,0,0,2
SBCF,2023-08-05,DEP,47833,4027,0,0,0,0,0,0,0,0,2,1,9,38,45,11,4,3,1,0,1,0,0,1,0,0,0,0
SBCF,2023-08-06,ARR,47580,4015,0,0,0,0,1,1,0,1,4,8,27,28,17,12,6,4,2,2,1,1,0,0,0,0,0,1
SBCF,2023-08-06,DEP,47833,4027,0,0,0,0,0,0,0,0,0,0,5,24,37,24,10,7,3,4,2,0,1,1,0,0,0,2
SBCF,2023-08-07,ARR,47580,4015,0,0,0,0,0,0,0,2,2,15,33,18,23,8,6,8,5,0,3,2,0,1,0,0,0,4
SBCF,2023-08-07,DEP,47833,4027,0,0,0,0,0,0,0,0,0,0,3,28,46,14,14,3,6,3,1,3,1,0,0,2,0,5
SBCF,2023-08-08,ARR,47580,4015,0,0,0,0,0,0,1,2,5,10,26,27,23,14,8,5,2,5,1,1,1,2,1,1,1,4
SBCF,2023-08-08,DEP,47833,4027,0,0,0,0,0,0,0,0,0,1,7,19,49,30,8,7,3,2,1,5,1,0,0,4,1,2
SBCF,2023-08-09,ARR,47580,4015,0,0,0,0,0,1,1,2,4,9,46,24,15,16,5,3,5,0,1,1,1,1,1,0,0,1
SBCF,2023-08-09,DEP,47833,4027,0,0,0,0,0,0,0,0,0,1,5,39,53,15,7,5,3,0,0,1,2,2,1,0,0,2
SBCF,2023-08-10,ARR,47580,4015,0,0,1,0,0,1,0,1,5,12,32,21,21,9,8,4,5,7,2,3,1,1,0,0,0,0
SBCF,2023-08-10,DEP,47833,4027,0,0,0,0,0,0,0,0,0,1,4,37,42,16,10,7,4,4,4,5,0,1,0,0,0,0
SBCF,2023-08-11,ARR,47580,4015,0,0,1,0,0,0,0,2,4,12,23,22,20,17,11,1,6,3,7,5,4,1,2,0,2,2
SBCF,2023-08-11,DEP,47833,4027,0,0,0,0,0,0,0,0,0,1,1,21,37,30,14,9,5,6,3,4,1,1,3,0,1,3
SBCF,2023-08-12,ARR,47580,4015,0,0,0,1,0,0,0,1,5,10,27,21,10,8,5,7,3,4,0,3,1,0,1,0,1,4
SBCF,2023-08-12,DEP,47833,4027,0,0,0,0,0,0,0,0,0,0,4,14,41,18,9,4,7,2,4,1,2,2,0,0,0,4
SBCF,2023-08-13,ARR,47580,4015,0,0,0,0,0,1,1,1,10,13,33,22,18,8,4,3,0,1,2,1,0,0,0,0,1,0
SBCF,2023-08-13,DEP,47833,4027,0,0,0,0,0,0,0,0,0,0,5,22,39,20,16,7,6,2,2,1,1,0,0,0,2,2
SBCF,2023-08-14,ARR,47580,4015,0,0,0,1,0,1,0,3,7,14,30,17,10,9,7,4,5,3,3,2,3,0,2,3,1,7
SBCF,2023-08-14,DEP,47833,4027,0,0,0,0,0,0,0,0,0,0,10,28,32,21,7,11,2,4,1,1,4,1,2,0,1,5
SBCF,2023-08-15,ARR,47580,4015,0,0,0,0,2,0,0,1,5,8,35,28,12,13,6,3,4,4,5,2,2,1,0,0,1,6
SBCF,2023-08-15,DEP,47833,4027,0,0,0,0,0,0,0,0,2,1,5,28,38,22,12,6,2,5,2,5,2,1,1,1,1,4
SBCF,2023-08-16,ARR,47580,4015,0,0,0,0,0,2,1,0,6,9,23,27,23,10,7,5,2,5,3,2,1,3,0,1,0,3
SBCF,2023-08-16,DEP,47833,4027,0,0,0,0,0,0,0,0,0,3,6,28,47,19,9,8,3,3,1,0,1,1,0,1,0,4
SBCF,2023-08-17,ARR,47580,4015,0,0,0,0,0,0,2,5,4,12,28,17,25,13,7,5,2,4,2,1,2,0,1,1,0,1
SBCF,2023-08-17,DEP,47833,4027,0,0,0,0,0,0,0,0,0,2,4,31,50,17,8,5,4,5,2,1,2,0,1,0,0,1
SBCF,2023-08-18,ARR,47580,4015,0,0,1,0,0,1,0,4,9,8,24,20,22,9,8,5,11,8,2,2,2,0,2,1,1,0
SBCF,2023-08-18,DEP,47833,4027,0,0,0,0,0,0,0,0,0,1,7,26,39,23,8,6,6,6,9,2,3,2,1,1,1,0
SBCF,2023-08-19,ARR,47580,4015,0,0,0,0,1,0,0,8,11,9,24,20,13,14,3,3,1,2,5,1,0,3,0,1,1,0
SBCF,2023-08-19,DEP,47833,4027,0,0,0,0,0,0,0,0,0,3,7,54,26,7,5,1,4,1,0,1,1,0,1,0,0,3
